date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:15:47	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:47%20GMT	http://www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-2eme-tour/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-2eme-tour/index5a58.html	(from http://www.xaviercochet.fr/2012/06/)
05:15:49	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:48%20GMT	http://www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-2eme-tour/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-2eme-tour/index9a7b.html	(from http://www.xaviercochet.fr/2012/06/)
05:15:49	48378/48378	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:15:47%20GMT	http://www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-2eme-tour/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-2eme-tour/index.html	(from http://www.xaviercochet.fr/2012/06/)
05:15:49	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:49%20GMT	http://www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-2eme-tour/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-2eme-tour/index386f.html	(from http://www.xaviercochet.fr/2012/06/)
05:15:50	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:49%20GMT	http://www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-2eme-tour/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-2eme-tour/index3081.html	(from http://www.xaviercochet.fr/2012/06/)
05:15:51	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:50%20GMT	http://www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-1er-tour/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-1er-tour/index5a58.html	(from http://www.xaviercochet.fr/2012/06/)
05:15:52	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:51%20GMT	http://www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-1er-tour/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-1er-tour/index9a7b.html	(from http://www.xaviercochet.fr/2012/06/)
05:15:52	50/50	---M--	200	added ('OK')	image/gif	date:Tue,%2007%20Jan%202020%2004:15:46%20GMT	https://pixel.wp.com/g.gif?v=wpcom2&x_grav-hover=	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/pixel.wp.com/g9818.gif	(from http://s.gravatar.com/js/gprofiles.js?ver=2020Janaa)
05:15:52	49068/49068	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:15:50%20GMT	http://www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-1er-tour/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-1er-tour/index.html	(from http://www.xaviercochet.fr/2012/06/)
05:15:52	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:52%20GMT	http://www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-1er-tour/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-1er-tour/index386f.html	(from http://www.xaviercochet.fr/2012/06/)
05:15:53	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:52%20GMT	http://www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-1er-tour/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-legislatives-2012-saint-mihiel-1er-tour/index3081.html	(from http://www.xaviercochet.fr/2012/06/)
05:15:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:53%20GMT	http://www.xaviercochet.fr/presidentielles-2eme-tour-resultats-du-06-mai-2012/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/presidentielles-2eme-tour-resultats-du-06-mai-2012/index5a58.html	(from http://www.xaviercochet.fr/2012/05/)
05:15:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:53%20GMT	http://www.xaviercochet.fr/presidentielles-2eme-tour-resultats-du-06-mai-2012/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/presidentielles-2eme-tour-resultats-du-06-mai-2012/index9a7b.html	(from http://www.xaviercochet.fr/2012/05/)
05:15:55	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:54%20GMT	http://www.xaviercochet.fr/presidentielles-2eme-tour-resultats-du-06-mai-2012/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/presidentielles-2eme-tour-resultats-du-06-mai-2012/index386f.html	(from http://www.xaviercochet.fr/2012/05/)
05:15:55	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:55%20GMT	http://www.xaviercochet.fr/presidentielles-2eme-tour-resultats-du-06-mai-2012/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/presidentielles-2eme-tour-resultats-du-06-mai-2012/index3081.html	(from http://www.xaviercochet.fr/2012/05/)
05:15:56	48275/48275	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:15:53%20GMT	http://www.xaviercochet.fr/presidentielles-2eme-tour-resultats-du-06-mai-2012/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/presidentielles-2eme-tour-resultats-du-06-mai-2012/index.html	(from http://www.xaviercochet.fr/2012/05/)
05:15:56	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:56%20GMT	http://www.xaviercochet.fr/resultats-1er-tour-presidentielles-2012/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/resultats-1er-tour-presidentielles-2012/index5a58.html	(from http://www.xaviercochet.fr/2012/05/)
05:15:57	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:56%20GMT	http://www.xaviercochet.fr/resultats-1er-tour-presidentielles-2012/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/resultats-1er-tour-presidentielles-2012/index9a7b.html	(from http://www.xaviercochet.fr/2012/05/)
05:15:57	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:56%20GMT	http://www.xaviercochet.fr/resultats-1er-tour-presidentielles-2012/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/resultats-1er-tour-presidentielles-2012/index386f.html	(from http://www.xaviercochet.fr/2012/05/)
05:15:58	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:58%20GMT	http://www.xaviercochet.fr/resultats-1er-tour-presidentielles-2012/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/resultats-1er-tour-presidentielles-2012/index3081.html	(from http://www.xaviercochet.fr/2012/05/)
05:15:59	48947/48947	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:15:56%20GMT	http://www.xaviercochet.fr/resultats-1er-tour-presidentielles-2012/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/resultats-1er-tour-presidentielles-2012/index.html	(from http://www.xaviercochet.fr/2012/05/)
05:16:00	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:15:58%20GMT	http://www.xaviercochet.fr/resultats-des-cantonales-2011/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/resultats-des-cantonales-2011/index5a58.html	(from http://www.xaviercochet.fr/2011/04/)
05:16:00	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:00%20GMT	http://www.xaviercochet.fr/resultats-des-cantonales-2011/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/resultats-des-cantonales-2011/index386f.html	(from http://www.xaviercochet.fr/2011/04/)
05:16:00	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:00%20GMT	http://www.xaviercochet.fr/resultats-des-cantonales-2011/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/resultats-des-cantonales-2011/index9a7b.html	(from http://www.xaviercochet.fr/2011/04/)
05:16:01	50116/50116	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:15:58%20GMT	http://www.xaviercochet.fr/resultats-des-cantonales-2011/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/resultats-des-cantonales-2011/index.html	(from http://www.xaviercochet.fr/2011/04/)
05:16:01	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:01%20GMT	http://www.xaviercochet.fr/resultats-des-cantonales-2011/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/resultats-des-cantonales-2011/index3081.html	(from http://www.xaviercochet.fr/2011/04/)
05:16:02	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:02%20GMT	http://www.xaviercochet.fr/second-tour-des-cantonales-que-choisir-le-27-mars/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/second-tour-des-cantonales-que-choisir-le-27-mars/index5a58.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:04	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:03%20GMT	http://www.xaviercochet.fr/second-tour-des-cantonales-que-choisir-le-27-mars/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/second-tour-des-cantonales-que-choisir-le-27-mars/index9a7b.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:04	42541/42541	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:16:01%20GMT	http://www.xaviercochet.fr/2011/03/page/2/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/2011/03/page/2/index.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:05	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:04%20GMT	http://www.xaviercochet.fr/second-tour-des-cantonales-que-choisir-le-27-mars/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/second-tour-des-cantonales-que-choisir-le-27-mars/index386f.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:05	47845/47845	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:16:01%20GMT	http://www.xaviercochet.fr/second-tour-des-cantonales-que-choisir-le-27-mars/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/second-tour-des-cantonales-que-choisir-le-27-mars/index.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:05	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:04%20GMT	http://www.xaviercochet.fr/second-tour-des-cantonales-que-choisir-le-27-mars/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/second-tour-des-cantonales-que-choisir-le-27-mars/index3081.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:05	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:05%20GMT	http://www.xaviercochet.fr/cantonales-du-20-mars-2011-resultats-saint-mihiel/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/cantonales-du-20-mars-2011-resultats-saint-mihiel/index5a58.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:05	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:05%20GMT	http://www.xaviercochet.fr/cantonales-du-20-mars-2011-resultats-saint-mihiel/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/cantonales-du-20-mars-2011-resultats-saint-mihiel/index9a7b.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:06	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:06%20GMT	http://www.xaviercochet.fr/cantonales-du-20-mars-2011-resultats-saint-mihiel/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/cantonales-du-20-mars-2011-resultats-saint-mihiel/index3081.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:06	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:06%20GMT	http://www.xaviercochet.fr/cantonales-du-20-mars-2011-resultats-saint-mihiel/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/cantonales-du-20-mars-2011-resultats-saint-mihiel/index386f.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:07	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:07%20GMT	http://www.xaviercochet.fr/gip-meuse-les-mauvaises-bonnes-consciences-du-nucleaire/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/gip-meuse-les-mauvaises-bonnes-consciences-du-nucleaire/index5a58.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:09	49845/49845	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:16:05%20GMT	http://www.xaviercochet.fr/cantonales-du-20-mars-2011-resultats-saint-mihiel/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/cantonales-du-20-mars-2011-resultats-saint-mihiel/index.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:09	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:08%20GMT	http://www.xaviercochet.fr/gip-meuse-les-mauvaises-bonnes-consciences-du-nucleaire/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/gip-meuse-les-mauvaises-bonnes-consciences-du-nucleaire/index9a7b.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:09%20GMT	http://www.xaviercochet.fr/gip-meuse-les-mauvaises-bonnes-consciences-du-nucleaire/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/gip-meuse-les-mauvaises-bonnes-consciences-du-nucleaire/index386f.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:11	51999/51999	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:16:07%20GMT	http://www.xaviercochet.fr/gip-meuse-les-mauvaises-bonnes-consciences-du-nucleaire/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/gip-meuse-les-mauvaises-bonnes-consciences-du-nucleaire/index.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:11	20972/20972	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:09%20GMT	http://www.xaviercochet.fr/g.gif	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/g.gif	(from http://stats.wp.com/e-202002.js)
05:16:11	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:11%20GMT	http://www.xaviercochet.fr/gip-meuse-les-mauvaises-bonnes-consciences-du-nucleaire/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/gip-meuse-les-mauvaises-bonnes-consciences-du-nucleaire/index3081.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:12	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:11%20GMT	http://www.xaviercochet.fr/ecole-du-bourg-a-saint-mihiel-notre-position/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/ecole-du-bourg-a-saint-mihiel-notre-position/index5a58.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:13	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:13%20GMT	http://www.xaviercochet.fr/ecole-du-bourg-a-saint-mihiel-notre-position/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/ecole-du-bourg-a-saint-mihiel-notre-position/index9a7b.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:13	20972/20972	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:11%20GMT	http://www.xaviercochet.fr/c.gif	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/c.c4.delayed	(from http://stats.wp.com/e-202002.js)
05:16:14	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:14%20GMT	http://www.xaviercochet.fr/ecole-du-bourg-a-saint-mihiel-notre-position/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/ecole-du-bourg-a-saint-mihiel-notre-position/index3081.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:14	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:13%20GMT	http://www.xaviercochet.fr/ecole-du-bourg-a-saint-mihiel-notre-position/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/ecole-du-bourg-a-saint-mihiel-notre-position/index386f.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:14	50902/50902	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:16:11%20GMT	http://www.xaviercochet.fr/ecole-du-bourg-a-saint-mihiel-notre-position/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/ecole-du-bourg-a-saint-mihiel-notre-position/index.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:15%20GMT	http://www.xaviercochet.fr/endettement-du-departement-de-la-meuse-les-chiffres/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/endettement-du-departement-de-la-meuse-les-chiffres/index5a58.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:16%20GMT	http://www.xaviercochet.fr/endettement-du-departement-de-la-meuse-les-chiffres/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/endettement-du-departement-de-la-meuse-les-chiffres/index9a7b.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:16	20972/20972	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:14%20GMT	http://www.xaviercochet.fr/t.gif	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/t.gif	(from http://stats.wp.com/e-202002.js)
05:16:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:17%20GMT	http://www.xaviercochet.fr/endettement-du-departement-de-la-meuse-les-chiffres/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/endettement-du-departement-de-la-meuse-les-chiffres/index386f.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:17%20GMT	http://www.xaviercochet.fr/endettement-du-departement-de-la-meuse-les-chiffres/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/endettement-du-departement-de-la-meuse-les-chiffres/index3081.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:18	48408/48408	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:16:15%20GMT	http://www.xaviercochet.fr/endettement-du-departement-de-la-meuse-les-chiffres/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/endettement-du-departement-de-la-meuse-les-chiffres/index.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:18	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:18%20GMT	http://www.xaviercochet.fr/reunions-publiques-gustatives-et-ouvertes-a-tous/?share=facebook	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reunions-publiques-gustatives-et-ouvertes-a-tous/index5a58.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:19	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:18%20GMT	http://www.xaviercochet.fr/reunions-publiques-gustatives-et-ouvertes-a-tous/?share=twitter	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reunions-publiques-gustatives-et-ouvertes-a-tous/index9a7b.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:19	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:19%20GMT	http://www.xaviercochet.fr/reunions-publiques-gustatives-et-ouvertes-a-tous/?share=google-plus-1	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reunions-publiques-gustatives-et-ouvertes-a-tous/index386f.html	(from http://www.xaviercochet.fr/2011/03/)
05:16:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jan%202020%2004:16:20%20GMT	http://www.xaviercochet.fr/reunions-publiques-gustatives-et-ouvertes-a-tous/?share=email	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reunions-publiques-gustatives-et-ouvertes-a-tous/index3081.html	(from http://www.xaviercochet.fr/2011/03/)
